track.id,track.name,track.artist,track.album.name,category,tempo,loudness,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence,duration_min
2LHtWEncuemszNBtrMfvII,Man on Fire,Bury Tomorrow,Runes,Metal,159.822,-2.05,0.00795,0.392,0.971,0,0.177,0.0898,0.24,4.0284
76u2aab2a33Ohs7dOKoUOa,My Will Be Done,Unearth,The March,Metal,166.307,-5.663,1.37e-5,0.219,0.921,0.0515,0.123,0.0787,0.535,3.6189
1ZiTdxdpKQuovW4ERgBIO2,Quantum Flux,Northlane,Singularity,Metal,109.997,-3.066,0.00254,0.53,0.907,3.91e-5,0.1,0.0589,0.264,4.0656
4WsQCb1Atrhbb2I78hHCNG,Born To Lose,The Devil Wears Prada,Dead Throne,Metal,164.892,-2.901,1.89e-4,0.229,0.99,0.0447,0.263,0.158,0.173,3.0795
3vMPhppWYQoLN7Ji4JXWo7,Forever,As I Lay Dying,Frail Words Collapse,Metal,175.094,-4.354,7.7e-5,0.293,0.996,0.0151,0.112,0.167,0.269,4.7089
564qvXssjJM1BkMm4FgPzA,These Colours Don't Run,Architects,Daybreaker (Deluxe Edition),Metal,120.738,-4.377,4.83e-4,0.233,0.967,0.0332,0.108,0.269,0.0603,4.0231
2xfA2dKr30aRz3YgfvM6PV,Four Walls,While She Sleeps,Brainwashed,Metal,136.034,-3.39,2.06e-4,0.492,0.987,3.84e-6,0.18,0.1,0.0959,5.1322
2NRa4W3rH4e5GKQMN5Qwyr,Hated,Beartooth,Aggressive,Metal,166.904,-3.717,2.85e-4,0.458,0.99,8.93e-4,0.454,0.183,0.46,3.5238
2nuA1esWzYEgnfQ4DpsSsm,Dying in Your Arms,Trivium,Ascendancy,Metal,159.961,-3.605,2.55e-5,0.446,0.933,9.67e-5,0.085,0.0537,0.753,2.886
4soE6F9djLRl3OwQyKd3p2,Early Grave,Architects,Hollow Crown,Metal,170.037,-2.977,7.04e-6,0.367,0.979,0.00243,0.242,0.109,0.176,3.5411
4eRtGBzP92gjIMOtal2kNB,Short Stories With Tragic Endings,From Autumn To Ashes,Too Bad You're Beautiful,Metal,93.758,-6.481,7.17e-4,0.215,0.752,0.009,0.112,0.0441,0.0585,9.4329
4537kerrZrPCs8HeJ59BiJ,An Honourable Reign,Bury Tomorrow,The Union of Crowns,Metal,139.947,-4.632,2.21e-5,0.269,0.843,0,0.604,0.0763,0.533,3.9896
5GQlWWb1evGQw5CwZ6iRJg,"Sword In Mouth, Fire Eyes",Norma Jean,Wrongdoers,Metal,113.782,-6.784,4.03e-4,0.189,0.921,0.0462,0.534,0.145,0.241,4.4269
0Czv4guRdFGrQWSxWeLmkJ,Chaney Can't Quite Riff Like Helmet's Page Hamilton,Evergreen Terrace,Wolfbiker,Metal,147.723,-4.299,1.01e-5,0.415,0.989,0.0817,0.733,0.14,0.191,4.6704
46Zdq2HrcAtolMCkXUwsEu,A Port In Any Storm,It Dies Today,Sirens,Metal,185.047,-3.247,1.31e-5,0.349,0.969,6.76e-4,0.159,0.108,0.317,3.2344
6t1Bmjef4I067PKxd6CRlQ,DEMON(S),Darkest Hour,Deliver Us,Metal,80.773,-4.391,2.18e-6,0.136,0.957,0.0892,0.365,0.144,0.105,3.8153
3T8WTbGrVFWI2eWrDqylTI,The Worst Is yet to Come,Still Remains,Of Love And Lunacy,Metal,193.946,-3.174,1.77e-4,0.351,0.995,0.00284,0.322,0.134,0.143,3.8356
7sjCYW3D73C7lxdbVifWPn,At the End of August,36 Crazyfists,A Snow Capped Romance,Metal,98.026,-5.154,8.76e-4,0.459,0.963,6.93e-4,0.232,0.0961,0.338,3.9707
6MVGo38XGhUJ2RUznCK9xm,A Certain Death,Misery Signals,Controller,Metal,99.986,-6.325,2.85e-5,0.252,0.862,0.00311,0.421,0.067,0.196,3.4307
4P2OiHcrk7j10MHFiVK3N3,Erased,Volumes,No Sleep,Metal,99.487,-5.612,3.7e-4,0.397,0.907,0.00193,0.058,0.0605,0.367,3.3749
7qwqtk58ZpQjlGM8WFIrt7,Memphis Will Be Laid To Waste,Norma Jean,Bless The Martyr And Kiss...,Metal,81.636,-5.623,0.00749,0.193,0.948,0.00515,0.306,0.138,0.158,4.9302
4FnHy5Ux7PzyFwE8zjp3RU,On Wings Of Lead,Bleeding Through,"This Is Love, This Is Murderous",Metal,193.909,-4.959,1.16e-4,0.152,0.952,5.99e-4,0.118,0.111,0.275,5.3585
0rZafkLnrcAFbVTrMo2NIl,"Lies Of Serpents, A River Of Tears",Zao,Where Blood And Fire Bring Rest,Metal,145.439,-7.7,6.25e-5,0.309,0.758,0.579,0.173,0.0655,0.152,2.656
4TOZ8TuZQRMEgJjNsgewg2,Milk Lizard,The Dillinger Escape Plan,Ire Works,Metal,172.036,-2.114,3.8e-4,0.405,0.996,1.65e-4,0.343,0.231,0.182,3.9211
4lIyRjVqJlN8naBv6Cd5Dw,Caboose,Snapcase,Progression Through Unlearning,Metal,98.286,-4.167,6.06e-5,0.423,0.958,9.97e-6,0.376,0.0984,0.559,2.5598
5qonKXM5Uh1I7PB75Xhx86,Nerdy,Poison The Well,The Opposite of December... A Season of Separation,Metal,117.065,-5.862,1.29e-5,0.367,0.811,0,0.287,0.0912,0.259,2.7206
2DijQ0le9S4m6ZkvkOPiuK,Rx Contender The Pretender,Hopesfall,Magnetic North,Metal,76.226,-5.055,8.7e-5,0.142,0.986,0.527,0.125,0.393,0.0564,4.6667
47dpubrQXYmHnQ0ccloxSV,Ebolarama,Every Time I Die,Hot Damn!,Metal,92.576,-4.838,0.00124,0.35,0.964,3.14e-5,0.179,0.103,0.266,2.9745
2PGuGQrxGVMl1tFAgqCvfC,Tower of Snakes,Eighteen Visions,Obsession,Metal,141.287,-3.203,1.06e-5,0.21,0.994,0.00493,0.34,0.418,0.0396,3.6467
0pcOFA9Nw7QYW8G5sqGIWk,Moral Eclipse,Cave In,Until Your Heart Stops,Metal,89.635,-5.795,2.88e-4,0.227,0.902,3.91e-5,0.267,0.0994,0.125,2.0893
6bjwYuQOB1Ryhygge7HSzt,My Heart Bleeds The Darkest Blood,Shai Hulud,Hearts Once Nourished With Hope And Compassion,Metal,138.875,-3.705,0.0115,0.287,0.919,3.7e-6,0.081,0.0804,0.354,2.0909
2Fui3xJLasH473qnBa2T6C,Mordecai,Between The Buried And Me,The Silent Circus,Metal,148.641,-5.772,2.3e-4,0.199,0.913,0.153,0.232,0.0915,0.266,5.796
1ui9EPnCqTurWbYICi9Gld,Concubine,Converge,Jane Doe,Metal,168.116,-3.648,3.09e-4,0.206,0.968,0.00959,0.253,0.201,0.187,1.3222
0mCykTc0E0oHbrQ2sOwsOz,Truman Sleeps (Arr. Cousins for Guitar),Philip Glass,Truman Sleeps (Arr. Cousins for Guitar),Klassik,90.136,-16.586,0.986,0.343,0.0767,0.906,0.109,0.029,0.0781,2.467
0HVX7Itc5H4CnOZP8683Km,"Concerto in D Major, Op. 77: II. Adagio",Johannes Brahms,Brahms & Busoni Violin Concertos,Klassik,87.43,-30.461,0.94,0.115,0.0199,0.137,0.0746,0.0464,0.0356,8.6833
349KIIngrzk0ObXRz3pqlG,"Pavane, Op. 50 (Version for Piano)",Gabriel Fauré,Saint-Saëns,Klassik,72.415,-26.303,0.995,0.388,0.0141,0.925,0.0903,0.0403,0.109,6.2109
0QbizI8RErYJIi9ROgRM8Z,"Abendlied, Op. 85, No. 12 (Arr. for String Orchestra by Johan Svendsen)",Robert Schumann,"Abendlied, Op. 85, No. 12 (Arr. for String Orchestra by Johan Svendsen)",Klassik,71.194,-31.705,0.92,0.207,0.0224,0.286,0.124,0.0479,0.0312,3.3718
4ZtUfZ4iGaSw8HwI4us4rC,"Ravel: Miroirs, M. 43: IV. Alborada del gracioso",Maurice Ravel,"Ravel: Miroirs, M. 43: IV. Alborada del gracioso",Klassik,132.184,-22.147,0.993,0.432,0.135,0.88,0.0815,0.0418,0.063,6.3825
5C0L1fs0x2HxiqMnM8Xmge,"Symphony No. 2 in D Major, Op. 43: I. Allegretto",Jean Sibelius,Sibelius 2 & 5,Klassik,121.633,-25.36,0.967,0.264,0.0748,0.746,0.0973,0.0456,0.0393,9.9773
0nmYFxpO3YHuMa1dlkkCPP,Emmanuel,HAUSER,Emmanuel,Klassik,85.166,-11.344,0.798,0.0878,0.358,0.913,0.108,0.0322,0.0479,5.1064
7BR8zZ67iUBJonpzT9fE9a,"Suite bergamasque, L. 75: III. Clair de lune - Arr. for Four Hands by Henri Dutilleux",Claude Debussy,"Suite bergamasque, L. 75: III. Clair de lune (Arr. for Four Hands by Henri Dutilleux)",Klassik,71.212,-33.292,0.993,0.299,0.00386,0.778,0.0609,0.0479,0.0415,4.9362
2GrPMVfQ3xXG14hlmv9pHI,"Má Vlast, JB1:112: Má Vlast, JB1:112: I. Vyšehrad",Bedřich Smetana,Smetana: Má Vlast,Klassik,79.884,-21.845,0.937,0.109,0.0491,0.874,0.0916,0.0423,0.0481,15.9998
5kHchXEmJE4NEYkH4Jefbh,"Concerto No. 12 in A Major, K. 414: III. Rondeau",Wolfgang Amadeus Mozart,"Mozart: Concerto No. 12 in A Major, K. 414: III. Rondeau",Klassik,85.765,-26.931,0.987,0.37,0.0327,0.776,0.0623,0.0385,0.299,6.5522
6p5OZvP8NGfKSjdqr5o3g8,Memory Is A Voyager,Max Richter,Spaceman (Original Motion Picture Soundtrack),Klassik,55.582,-22.56,0.937,0.149,0.146,0.863,0.111,0.0376,0.0329,2.9493
31B1yqo0UYUkN2EsiiqnSh,Lauda Jerusalem Dominum,Bob Chilcott,Masters of Imitation,Klassik,127.301,-21.93,0.988,0.205,0.162,3.69e-4,0.083,0.0397,0.039,9.1036
1zxvd5Uq6HXKbyDCRjXIGc,"Violin Concerto in E Major, RV 269 ""La primavera"": I. Allegro",Antonio Vivaldi,Vivaldi: Le Quattro Stagioni & La Follia,Klassik,112.609,-12.394,0.817,0.459,0.255,0.259,0.133,0.0346,0.17,3.3045
16Fal1heKdZbRSvaXxgme0,"Elegy, Op. 24",Gabriel Fauré,"Fauré: Elegy, Op. 24",Klassik,69.662,-17.115,0.979,0.118,0.13,0.881,0.0858,0.0418,0.0583,6.7129
5qkcueO8XZvWO5LNBd5o5h,Sleepwalk,Akira Kosemura,Sleepwalk,Klassik,187.803,-27.828,0.996,0.308,0.0699,0.913,0.0718,0.0412,0.0714,1.9628
7dem3qbHT5J4TEo9SDs2ur,Trois Gnossiennes: Gnossienne No.1,Erik Satie,Gnossienne No.1,Klassik,71.038,-28.883,0.994,0.304,0.00726,0.916,0.0989,0.0413,0.0397,3.9623
2yomBqGNqj9l2ZCSngX3k1,The Last Rose of Summer - Arr. for Choir and Ensemble by Vincent Lynch,Traditional,"Ireland, You're My Home",Klassik,68.504,-17.984,0.983,0.159,0.121,0.297,0.0828,0.035,0.168,3.8384
5hrK0KKF5LeP6J76HVDat9,Nocturne (Arr. for Violin and Orchestra by Matthias Spindler),Lili Boulanger,Nocturne (Arr. for Violin and Orchestra by Matthias Spindler),Klassik,80.365,-16.667,0.925,0.205,0.102,0.0164,0.262,0.054,0.0481,2.4922
2JMWJkY1aQhNASkIuDUnI5,Kaiho,A. Blomqvist,Kaiho,Klassik,124.698,-27.903,0.99,0.375,0.027,0.92,0.1,0.0428,0.0731,3.2961
2YENWPn7toTXctqsdRzkUe,"Wagner: Lohengrin: ""Mein lieber Schwan"" (Lohengrin)",Richard Wagner,In the Shadows,Klassik,61.694,-18.493,0.974,0.189,0.127,0.0168,0.11,0.0409,0.0381,5.8275
3qBcmVINO227mgEeKJGmBK,"Miroirs, M. 43: III. Une barque sur l'océan",Maurice Ravel,"Ravel: Miroirs, M. 43",Klassik,70.7,-24.655,0.981,0.191,0.0605,0.924,0.0959,0.0361,0.0322,7.6064
7eQzcutouoBzBfxbL80Iai,Mystery (Rosary) Sonata: No. 16 in G Minor “The Guardian Angel”: Passacaglia,Heinrich Ignaz Franz von Biber,Biber: Mystery (Rosary) Sonatas,Klassik,135.686,-18.507,0.982,0.276,0.0791,2.9e-6,0.406,0.0486,0.171,9.5358
4XpUATi4Le21XOrlP4CCik,"Cello Concerto in A Minor, Op. 129: II. Langsam (Remastered 2024) - Live",Robert Schumann,"In memoriam: Françoise Groben, Vol. 2 (Remastered 2024) [Live]",Klassik,59.084,-27.622,0.97,0.105,0.0354,0.872,0.306,0.0453,0.0462,4.5253
2FWEUwq5vdXtqrQauL7OC2,Argentum,Dani Howard,Dani Howard: Argentum,Klassik,141.173,-19.318,0.989,0.313,0.223,0.844,0.0865,0.0436,0.0477,6.4718
5v7ATX0yaczTgSIZZzEYOf,"Nocturnes, Op. 9: No. 2 in E-Flat Major",Frédéric Chopin,"Nocturnes, Op. 9: No. 2 in E-Flat Major",Klassik,69.995,-28.008,0.991,0.446,0.018,0.922,0.0915,0.0413,0.0765,4.2213
0jfXNpnk945FRUiEZnR72Z,"Saxophone Quartet B Major, Op. 109: III. Finale, Allegro Moderato",Alexander Glazunov,"Glazunov: Saxophone Quartet B Major, Op. 109",Klassik,105.84,-17.062,0.993,0.398,0.0985,0.848,0.223,0.0441,0.0741,6.0998
2nTFlKIncmlzVkXfnwUPOo,Piano Village: No. 22 Blue Tears,Elena Kats-Chernin,Piano Village: No. 22 Blue Tears,Klassik,126.119,-32.36,0.995,0.371,0.00785,0.888,0.12,0.0507,0.0763,2.8491
043PR43bMvyZtSk806ol5G,"Messe in Es, Op. 109 ""Cantus Missae"": Kyrie",Josef Rheinberger,"Josef Gabriel Rheinberger: Messe in Es, Op. 109 ""Cantus Missae"": Kyrie",Klassik,127.258,-25.661,0.992,0.17,0.052,0.752,0.116,0.0474,0.0351,4.5418
7qEcI9JpmtOhs6yE2lil7a,Land,Kosuke Anamizu,Land,Klassik,124.326,-22.794,0.867,0.325,0.0977,0.913,0.0734,0.0363,0.0977,3.57
34PSzUYWAjBMxT3P7adq7N,"Sextet in D Minor, Op. 70, TH 118 ""Souvenir de Florence"": III. Allegretto moderato",Pyotr Ilyich Tchaikovsky,"Tchaikovsky, Korngold: String Sextets",Klassik,79.836,-18.027,0.959,0.438,0.17,0.682,0.11,0.0381,0.29,6.7933
75EVSGkkAPejnqXrYPOXO6,"Akt III: Heil mir, daß ich dich wiederfinde!",Richard Wagner,Wagner: Parsifal,Klassik,85.756,-21.118,0.964,0.307,0.106,0.00114,0.558,0.0419,0.0457,3.5769
3HNOmKqq3psxnv2e6ZAWmu,"Messa a quattro voci, SV 190: I. Kyrie",Claudio Monteverdi,Monteverdi: Messa et Salmi,Klassik,129.961,-24.899,0.986,0.175,0.0944,0.951,0.108,0.0389,0.0634,4.3178
2GlprvPgcEdQzpM1nePdBP,"Visions: II. Arise, shine",John Rutter,"John Rutter: Visions, II. Arise, shine",Klassik,77.707,-20.062,0.92,0.27,0.121,0.664,0.385,0.0497,0.0391,4.3022
1udE8BlEoI3vEiM5HnOAMt,"5 Piano Pieces Op. 3, TrV 105: No. 1, Andante",Richard Strauss,"Strauss: 5 Piano Pieces Op. 3, TrV 105: No. 1, Andante",Klassik,71.385,-28.715,0.995,0.336,0.0291,0.887,0.09,0.0408,0.0871,4.8662
7gTWQ5RVfqSlXm5Zk4covt,"Kartsilamades: No. 1, Moderato (Arr. Sollima)",Traditional,Al-Bunduqiyya – The Lost Concerto,Klassik,99.799,-17.361,0.947,0.404,0.162,0.24,0.0751,0.0368,0.606,2.1167
2gURkGN5hCxVlWhon5mfxQ,"Symphony No. 6 in A Minor ""Tragic"": III. Scherzo. Wuchtig - Live",Gustav Mahler,"Mahler: Symphony No. 6 in A Minor ""Tragic"" (Live)",Klassik,90.248,-23.382,0.883,0.337,0.0674,0.277,0.104,0.0369,0.145,12.8779
5YpNf2JGBvYSBoY40uvyWN,"Hassan, DCW 8, Act 1 Scene 1: Prelude. Slow – Quietly but expressively",Frederick Delius,"Delius: Hassan, DCW 8, Act 1: Prelude",Klassik,163.948,-24.991,0.968,0.0936,0.034,0.871,0.0736,0.0448,0.0266,4.3724
6blRrKBwrDaP9KA47aO62v,Violin Concerto No. 1: II.,Unsuk Chin,Chin: Violin Concerto No. 1: II.,Klassik,71.075,-25.647,0.922,0.253,0.151,0.13,0.0889,0.0508,0.0361,6.5808
50BnLHsRpeG3rLtPKoD1cC,"Suite No. 4 in E-Flat Major, BWV 1010: I. Prelude",Johann Sebastian Bach,Bach: The Complete Cello Suites,Klassik,143.02,-24.124,0.985,0.455,0.113,0.904,0.116,0.062,0.489,3.494
2tTydeUQPD5DEcxNCTPp64,"Jeux d'eau, M.30",Maurice Ravel,"Ravel: Complete Works for Solo Piano, Vol. 1",Klassik,67.751,-23.529,0.993,0.328,0.0899,0.859,0.0888,0.0419,0.0329,6.0667
6kjGo5VERVKcVs0pt7mtuK,Christine's Theme,Patrick Hamilton,Christine's Theme,Klassik,126.072,-23.37,0.987,0.28,0.0788,0.923,0.105,0.0412,0.0914,2.6451
310KBLnaZn2EdZCeA90stE,"Flute Concerto, FS 119: II. Allegretto, un poco",Carl Nielsen,"Nielsen: Flute Concerto, FS 119: II. Allegretto, un poco",Klassik,92.211,-26.44,0.963,0.252,0.062,0.829,0.142,0.0453,0.103,7.4631
7fHp96Gtc5miSqkycAK4wP,"Adams: Girls of the Golden West, Act I Scene 1: Wagon Ride - Ned Peters was a hustler",John Adams,"Girls of the Golden West, Act I Scene 1: Wagon Ride - Ned Peters was a hustler",Klassik,133.358,-14.766,0.91,0.569,0.404,5.28e-6,0.141,0.163,0.222,5.102
7js8eKcUO6HbIvuO5P2r1s,"Donizetti: L'esule di Roma, Act 2, N. 5 Coro, Scena ed Aria Murena: 'Al mio delitto!... Entra nel Circo' (Murena, Chorus)",Gaetano Donizetti,Donizetti: L'esule di Roma,Klassik,96.427,-20.425,0.982,0.34,0.137,1.34e-5,0.394,0.0783,0.164,4.3
6E1kgm5NivlmhnUfpIk7eg,Phoenix,Luka Sulic,Phoenix,Klassik,154.979,-8.036,0.758,0.505,0.617,0.656,0.272,0.0313,0.527,3.1004
2tZUxVwjHH4GPvgRZWTLYu,"Passionsoratorium, BWV Anh. 169, Pt. I: No. 1, Choral, ""O Mensch, bewein deine Sünde groß"" (Chor)",Johann Sebastian Bach,"Passionsoratorium, BWV Anh. 169, Pt. I: No. 1, Choral, ""O Mensch, bewein deine Sünde groß"" (Chor)",Klassik,68.234,-17.06,0.935,0.287,0.226,0.793,0.129,0.0349,0.173,5.8411
0rtZyEpRS61lC1knhKlpwc,Fantasia - Arr. for Lute by Ron Andrico,Anonymous,Shakespeare's Lutebook,Klassik,96.729,-25.551,0.92,0.499,0.0597,0.792,0.108,0.0559,0.378,1.9503
7u7BdCFyK5QMdrZva9agAs,"Brandenburg Concerto No. 5 in D Major, BWV 1050: I. Allegro",Johann Sebastian Bach,"Bach: Brandenburg Concerto No. 5 in D Major, BWV 1050",Klassik,94.674,-16.232,0.858,0.267,0.282,0.00111,0.144,0.0362,0.57,9.9476
6pjVWTuwxL7QkRTbCBNE2i,Funambulist,Wilson Trouvé,Funambulist,Klassik,120.032,-14.78,0.833,0.659,0.257,0.947,0.0535,0.0387,0.172,3.1908
6FZRTslffD8P2IpWD6SkhU,Requiem: V. Dies Irae,Christopher Tyler Nickel,Christopher Tyler Nickel: Requiem,Klassik,120.172,-20.009,0.963,0.482,0.111,0.918,0.101,0.0369,0.0544,7.1504
7dCQj5pGRtICxhE0klU1dK,"Tristan and Isolde. Love Music (After Wagner's ""Tristan und Isolde""). Moderately Slow",Franz Waxman,Love Music,Klassik,97.395,-14.953,0.957,0.188,0.262,0.095,0.0898,0.0418,0.0354,6.0727
2UK1ai7EMfLqfXr6u7BtH8,"Octet, Op. 7 (Arr. for String Orchestra by Wilson, Lovell-Jones & Nelson): III. Lentement",George Enescu,"Enescu: Octet, Op. 7 (Arr. for String Orchestra by Wilson, Lovell, Jones & Nelson): III. Lentement",Klassik,85.097,-25.21,0.761,0.0884,0.0747,0.803,0.506,0.043,0.0369,9.0649
4RcGCMkjOT1dEy4LjUs8Q5,L’Eraclito amoroso,Barbara Strozzi,L’Eraclito amoroso,Klassik,166.891,-24.554,0.977,0.283,0.0404,2.66e-5,0.118,0.0495,0.0683,6.2546
06Q44z5Tru8RTT32uimQlL,Dies irae for the Children of Ukraine,John Partridge,Celestial Voices,Klassik,75.306,-21.788,0.992,0.121,0.0963,0.0159,0.0889,0.0455,0.0373,2.3584
3y0FxlTnUP1h2sVfqOtCV0,"Christ lag in Todes Banden, BWV 4: II. Coro ""Christ lag in Todes Banden""",Johann Sebastian Bach,"J. S. Bach: Christ lag in Todes Banden, BWV 4: II. Coro ""Christ lag in Todes Banden""",Klassik,112.216,-13.655,0.878,0.413,0.413,0.00153,0.123,0.0357,0.643,3.2809
658hoIwerGjcC4lZ0s8wec,Zweisamkeit II,Tommaso Farinetti,Zweisamkeit II,Klassik,97.392,-24.65,0.981,0.46,0.0603,0.943,0.102,0.0365,0.243,1.974
1jX17kdYAwbfFtwCaIyKQa,"MoLe Nozze di Figaro, K. 492, Act 3zart: ""Canzonetta sull aria""",Wolfgang Amadeus Mozart,A Night at the Opera,Klassik,90.726,-21.384,0.991,0.271,0.0865,1.13e-4,0.144,0.0456,0.268,3.1031
3F6rx5SZjV2lhGZwkgrLrF,"Estampes, L. 100: I. Pagodes",Claude Debussy,Filigrane,Klassik,75.604,-26.926,0.991,0.277,0.0281,0.912,0.0821,0.0375,0.0758,5.4375
2P5WOBZJ0ENw4i2d3gxXsb,"Vivre pour vivre Theme - from ""Vivre pour vivre""",Jean-Michel Bernard,"Vivre pour vivre Theme (from ""Vivre pour vivre"")",Klassik,130.896,-26.561,0.992,0.388,0.108,0.87,0.126,0.0428,0.219,2.63
615AX5FfCJFbbUftF8UJIm,"Componimenti musicali per il cembalo, Suite II in G Minor: II. Allemande. Affettuoso",Gottlieb Muffat,Muffat: Componimenti musicali per il cembalo,Klassik,92.192,-23.211,0.709,0.271,0.192,0.0103,0.0639,0.0319,0.455,3.4081
17IVhJiexgUgJUCm7lqoe9,Visions de l'Amen: I. Amen de la Création,Olivier Messiaen,Messiaen: Visions de l'Amen: I. Amen de la Création,Klassik,102.52,-17.579,0.875,0.615,0.0641,0.549,0.0685,0.0865,0.0388,6.161
6Lt3HoapZFHuhZk6jzs42n,"David et Jonathas, H. 490, Acte V Scène 4: Jamais amour plus fidèle et plus tendre (chœur, David)",Marc-Antoine Charpentier,"Charpentier: David et Jonathas, H. 490: Jamais amour plus fidèle et plus tendre (chœur, David)",Klassik,111.425,-20.338,0.971,0.205,0.111,8.66e-6,0.11,0.043,0.0919,5.0093
1k9lw8hgaw2Aom3X13VqWp,"Geister, schwebende Geister… (2020) for viola and Ensemble: Geister, schwebende Geister… (2020) for viola and Ensemble",Joël-François Durand,Joël-François Durand: Geister,Klassik,81.834,-22.354,0.936,0.123,0.0701,0.747,0.0885,0.0434,0.033,20.355
1aCYNumd2drJaMnWTw2AdQ,"Piano Trio in A Minor, Op. 50, TH 117: Tema con variazioni, Variation XI: Moderato",Pyotr Ilyich Tchaikovsky,"Piano Trio in A Minor, Op. 50, TH 117 : Variation XI. Moderato",Klassik,91.285,-28.843,0.921,0.227,0.0319,0.361,0.0986,0.042,0.0569,2.1489
3jFg2hQVVIfcboW6IFIERx,"Songs of Nadia Anjuman: No. 4, Fly Freely - Live",Richard Blackford,Richard Blackford: Songs of Nadia Anjuman (Live),Klassik,85.179,-17.748,0.979,0.3,0.0736,2.76e-5,0.0708,0.0417,0.0684,2.352
62mfhC1qf03KqZqJmzTcmF,Quatro Estações para Violino e Piano: IV. Verão,Luís Eduardo Corbani,Quatro Estações para Violino e Piano: IV. Verão,Klassik,130.395,-11.563,0.932,0.616,0.273,0.024,0.133,0.0467,0.641,1.5078
7vLeQHDzcxJ0B9Tq0YgYJm,Kronos-Kryptos (Version for Percussion Quintet): III. Drummers of the Apocalypse,George Crumb,"Complete Crumb Edition, Vol. 21",Klassik,144.139,-15.273,0.69,0.418,0.652,0.893,0.125,0.0456,0.254,2.6209
7q972w7uG8wWXKCzWskXpF,"Sonata in G Major, BWV 1021: I. Adagio",Johann Sebastian Bach,J.S. Bach & Shostakovich: Salvation,Klassik,57.672,-29.456,0.886,0.105,0.0149,0.0443,0.175,0.0546,0.164,4.2336
1cmigB9I6IRpFqjIbzvSQB,"Suite bergamasque, L. 75: III. Clair de lune",Claude Debussy,"Debussy: Suite bergamasque, L. 75, 3. Clair de lune",Klassik,132.085,-33.366,0.993,0.335,0.00501,0.919,0.0618,0.0451,0.0383,4.916
0jOnZhF75V68VsBObWx2XO,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",Camille Saint-Saëns,Songs from the Arc of Life,Klassik,128.143,-31.034,0.986,0.169,0.0161,0.86,0.0805,0.0442,0.0573,2.9045
0Seumg0NAq7KS1r0Yso52H,Satie / Orch. Ducros: Gymnopédie No. 1,Erik Satie,Satie: Masterpieces,Klassik,166.979,-31.858,0.942,0.0921,0.0183,0.94,0.195,0.0513,0.039,2.8687
2m2GJpBjQNNphaCgBeoj7R,Fracture,Stephan Moccio,Fracture,Klassik,85.297,-28.248,0.99,0.324,0.0186,0.934,0.105,0.0476,0.126,3.4607
2Imxyb3LiuXsDFo7Gq5YDs,"Kinderszenen, Op. 15: Träumerei (Arr. Lewin for Guitar)",Robert Schumann,"Schumann: Kinderszenen, Op. 15: Träumerei (Arr. Lewin for Guitar)",Klassik,80.507,-31.822,0.984,0.406,0.00921,0.906,0.0953,0.087,0.303,3.5967
6y1FgcqMY76hCk9qLxUuy4,3 Spirituals for Orchestra: No. 2. Kum Bab Yah,Adolphus Hailstork,Hailstork: Orchestral Music,Klassik,140.372,-37.571,0.945,0.141,0.00268,0.601,0.0756,0.0427,0.0386,2.8369
6MPpYctLr7JXWIAcD1feq8,Filma Solo,Gabríel Ólafs,Piano Works,Klassik,161.139,-33.058,0.986,0.219,0.0373,0.862,0.14,0.0467,0.0989,3.2526
1G3QPQkoXvpChjNUhd6Tfs,The Arts and the Hours,Jean-Philippe Rameau,"Rameau, Ólafsson: The Arts and the Hours",Klassik,136.191,-36.7,0.995,0.415,0.026,0.938,0.107,0.0496,0.268,4.7574
7nGA1sRfLDWXYb3VPstnZf,Notturno for Strings and Harp,Arnold Schoenberg,Schoenberg: Notturno for Strings and Harp,Klassik,75.314,-19.643,0.941,0.0979,0.0801,0.431,0.115,0.0458,0.0608,3.207
6wKkWFhgOPKgiE360T6NNs,Cavalleria rusticana: Intermezzo,Pietro Mascagni,Cavalleria rusticana: Intermezzo,Klassik,173.113,-25.724,0.874,0.0807,0.0644,0.895,0.212,0.0491,0.0345,4.0518
1ymzdmQYjO3ThdlToYZnTq,Adieux,Ludovico Einaudi,Adieux,Klassik,71.123,-36.937,0.988,0.275,0.00429,0.937,0.119,0.0473,0.304,2.9249
518hKWxnCK1L1fsYRl0OB5,"Après un rêve, Op. 7, No. 1 (Arr. for Cello and Piano)",Gabriel Fauré,Sheku Kanneh-Mason,Klassik,102.639,-23.374,0.989,0.186,0.0639,0.917,0.0953,0.0456,0.0463,2.9459
2eSVQH8lwcrUBs7dpEj7p7,"Préludes / Book 2, L. 123: 5. Bruyères - Home Session",Claude Debussy,Debussy: Bruyères (Home Session),Klassik,63.821,-31.023,0.992,0.3,0.0405,0.948,0.138,0.0449,0.233,3.601
5WEmDvDiRpE7p3y8SMMAPJ,Henry V: Henry V: Touch her soft lips and part,William Walton,This is the Day: Music on Royal Occasions,Klassik,81.526,-31.365,0.92,0.146,0.019,0.878,0.0864,0.0476,0.0492,1.564
0bCSGdS5SRvzoz4IBTD55W,Losar,Joep Beving,Losar,Klassik,81.917,-28.605,0.961,0.305,0.0384,0.902,0.0886,0.0301,0.0856,3.6843
